plant,customer,distance1,distance2,distance3
plant_6,customer_1031,1465.8828015768815,2477.678278100184,3217.016066467725
plant_6,customer_1048,1724.4949114874696,3014.693941699353,4738.6296907911155
plant_6,customer_1059,1611.0288865784066,2685.412341255687,3825.2525693424664
plant_6,customer_1062,2009.3925374087432,3817.8387471944147,1915.3297893730353
plant_6,customer_1065,554.3257711150804,1240.1757209594189,1464.5742602014202
plant_6,customer_1070,2527.0264284870673,3418.661679013126,4948.745923492034
plant_6,customer_1071,2748.6103620839294,3571.430604006021,6344.40928627616
plant_6,customer_1073,1968.74717894396,2952.648955122005,1930.6181324006268
plant_6,customer_1076,806.6024332308634,1463.8751666221533,1101.9918644680802
plant_6,customer_1078,2224.560645508154,3631.7132977245287,2690.094124943039
plant_6,customer_1079,78.43198056016509,86.85924307878005,163.06191589675578
plant_6,customer_1083,2575.359756027897,4745.887133523165,6149.964567360613
plant_6,customer_1088,51.01414671113554,98.28844479509155,162.25336836472678
plant_6,customer_1089,1128.8598875074226,1496.4739737473574,1299.6603177827596
plant_6,customer_1091,2062.280364564701,3307.873693200101,3740.1947931586037
plant_6,customer_1093,1307.5639811534518,2460.0208276736275,4179.375822712491
plant_6,customer_1100,376.41089946484,564.5092386931443,764.3955330922365
plant_6,customer_1114,1835.9871472945547,3683.400996503555,3396.255552457447
plant_6,customer_1123,1742.1752974534832,2559.8639316882945,2058.7933493715695
plant_6,customer_1125,716.0197386001464,1151.7751414101192,922.9427876100794
plant_6,customer_1126,1785.813067856793,3752.4980163268556,4303.789745365978
plant_6,customer_1128,1795.2647851476872,3065.983403347593,4155.812714242
plant_6,customer_1133,2185.9075206118046,3234.731193350976,3731.7133357964367
plant_6,customer_1137,1881.1077676690036,4092.1625320816547,5796.535366373226
plant_6,customer_1141,1390.2565131630397,2209.894859587275,2174.1957589218046
plant_6,customer_1148,1637.7706034972093,2843.551197067064,2688.243067473408
plant_6,customer_1150,1431.1310502368015,2658.335569528219,4018.053724404322
plant_6,customer_1151,283.8776731184866,470.61026113409054,564.7486181476022
plant_6,customer_1165,902.6919289695517,1385.8078139116335,2330.2119929311257
plant_6,customer_1168,2001.573748971035,2851.765790519222,4441.021759348532
plant_6,customer_1171,1843.643229459868,3245.1035122794337,3430.635784667789
plant_6,customer_1172,1905.8047371263026,3212.4280670835906,2746.875082896828
plant_6,customer_1173,547.6118856765531,801.1296403874609,981.8054167654577
plant_6,customer_1174,1572.8676397452948,2184.290590317336,4332.191614008833
plant_6,customer_1176,1271.598516737145,2539.0675264058455,2024.2878696961525
plant_6,customer_1181,1599.2221486688636,3055.748498533388,4447.8686439104795
plant_6,customer_1182,1588.2551489035327,2884.8505478259744,3827.921686941321
plant_6,customer_1184,1088.316715815276,1753.5591321819734,2456.6824945765143
plant_6,customer_1186,1098.8279814515008,1965.304789808037,1417.9665030918568
plant_6,customer_1190,419.30696071859086,748.8925902834627,666.8511822076476
plant_6,customer_1199,113.9771663525376,201.59635223443752,224.77023288349352
plant_6,customer_1200,1580.0510095477157,2568.165443110156,2342.3219141140894
plant_6,customer_1213,1648.0358282132102,2610.0241410801123,4188.663308013532
plant_6,customer_1215,955.7316605342013,1921.008297605904,1281.808928220378
plant_6,customer_1217,2131.970803144396,4125.674898039599,3312.78824830951
plant_6,customer_1225,709.8487508264997,1159.7466957601273,1732.7707236382225
plant_6,customer_1227,1843.165474659683,3108.89946711237,3404.650623657349
plant_6,customer_1229,1456.957143684503,3304.5765586236416,3121.5554412175675
plant_6,customer_1230,1154.2712540151042,2139.3322847026384,1757.1706891048364
plant_6,customer_1232,1284.449806455484,2240.577285226684,3087.6141273407716
plant_6,customer_1233,1500.1900839057982,2185.4311336428427,2568.510505063587
plant_6,customer_1234,1027.4492046922796,1609.4401617527392,1952.8504798698439
plant_6,customer_1239,1361.6579056911476,2503.0911033772177,3267.273731537881
plant_6,customer_1250,1145.9857495644862,2577.010816104809,1501.9684843064247
plant_6,customer_1255,770.4383221386454,1303.8698894998954,1918.4469437442067
plant_6,customer_1259,1203.5904899634456,2433.727498685541,3492.879350326684
plant_6,customer_1261,1745.351242622259,3482.753457709782,1761.8360632004444
plant_6,customer_1263,593.9983835140988,874.6984969379353,1261.4990036206898
plant_6,customer_1266,1763.3767617259123,2874.2557047728806,3122.763665081335
plant_6,customer_1267,1930.9600879813177,3870.4363920567725,5151.83573421439
plant_6,customer_1268,1743.7185805951087,3893.1824370872955,3528.826011772944
plant_6,customer_1272,1075.557983043772,1775.3518147538848,1085.1558935024116
plant_6,customer_1274,1584.0018710105219,2968.605463317477,4058.982322082068
plant_6,customer_1275,121.71022062122825,205.59248179420476,275.0028540935191
plant_6,customer_1277,1745.1191091314488,2275.615636604547,2395.616398698922
plant_6,customer_1278,2397.7169329799417,3174.2299938278315,4743.607484639122
plant_6,customer_1280,369.197833320303,426.09403018317425,433.7631291745806
plant_6,customer_1281,1245.353410815356,1615.4022201313708,1146.9813796336616
plant_6,customer_1286,1615.513493212272,2607.6721088232594,1384.0640231054845
plant_6,customer_1287,1454.5913088927525,2540.5551143139146,1457.0612871152787
plant_6,customer_1289,2110.8890881704824,3085.317717485293,3040.0327291414724
plant_6,customer_1291,2132.7936588229786,3148.8115095008543,3490.2678560162435
plant_6,customer_1293,1391.713394452221,2319.0315564303633,3581.0721081854426
plant_6,customer_1295,1747.225134123412,2866.0948298027038,4177.618490319223
plant_6,customer_1296,1964.102612815604,2967.5509925223823,4124.166642013991
plant_6,customer_1297,867.9666440647021,1680.6464517471866,1945.9989566736026
plant_6,customer_1303,2109.5234651691317,4261.677284702134,3860.3321355098496
plant_6,customer_1304,765.2591909217153,1609.1383419149772,2333.3624975878392
plant_6,customer_1306,897.8886678395754,1614.035595718242,1741.8377812417716
plant_6,customer_1308,1837.7242426892612,3042.222093385928,3994.3600309084204
plant_6,customer_1312,1523.1901411578258,2561.274423686196,3337.1432430474015
plant_6,customer_1314,1692.5811628072506,3456.235613965808,3492.2115454181103
plant_6,customer_1323,1936.2762486208287,3472.8343354883214,2325.8296373588787
plant_6,customer_1324,1767.4987591127629,2749.8336706548166,3942.8872202468137
plant_6,customer_1331,1557.7164283198153,2828.7685362184247,3113.861058330769
plant_6,customer_1333,1927.9849769175648,3141.7728613631775,3588.52092309017
plant_6,customer_1334,2071.9973680960375,3489.5775459164734,3261.046081209203
plant_6,customer_1336,2115.624891208304,3220.205628523685,5665.818570907477
plant_6,customer_1348,1195.1703723477044,2059.4327330938677,2692.44808038342
plant_6,customer_1351,2428.134299856885,4062.8956888754096,2288.4763355298332
plant_6,customer_1357,2069.665732146846,3790.221857422083,5645.834629341704
plant_6,customer_1359,1578.9084098869546,3075.7152723006075,3589.6131885935383
plant_6,customer_1361,1873.0939693548057,2580.886738170556,3977.281182758867
plant_6,customer_1366,574.2502755434334,1097.3048308862014,1708.1695917611823
plant_6,customer_1368,1423.0849510919704,2401.7812018285954,1843.3728741891432
plant_6,customer_1369,954.2594735703657,2047.4159886391622,1944.2548701520013
plant_6,customer_1377,1188.984579553568,2650.577109402732,2565.7168654380866
plant_6,customer_1382,2145.835307991461,3813.7748815255145,4895.526792122924
plant_6,customer_1384,2248.861573411426,3332.6435700549596,2153.959404362596
plant_6,customer_1391,1086.8716662488455,1471.084167809002,2351.010321257363
plant_6,customer_1392,1767.1569715871415,3193.2414149515894,2848.435847935072
plant_6,customer_1393,1159.8670452987099,2498.966765975413,1739.6137172310482
plant_6,customer_1402,1445.9861737476201,1836.3988460597204,1863.1709599676374
plant_6,customer_1406,1240.7686006940328,2223.7455437704684,1970.0698158643484
plant_6,customer_1410,1208.4094832391831,2384.4131004464816,2842.925132689867
plant_6,customer_1415,1657.0430408547716,2775.5522291427465,3089.0377692370303
plant_6,customer_1420,331.73637550769877,511.75934435870465,444.2277234988408
plant_6,customer_1421,1618.2199030226332,2441.201862842939,3126.946700874578
plant_6,customer_1423,2374.3705588067905,2827.3770308409125,3140.172717482904
plant_6,customer_1432,1421.2840016105736,3391.893274369099,3501.9438776779625
plant_6,customer_1433,1203.0718685477589,2309.533593217948,2907.9786688467957
plant_6,customer_1436,2068.318576350944,3464.5815706710227,4707.498511622064
plant_6,customer_1437,1599.7762979982194,3597.8082147614937,4571.060181099037
plant_6,customer_1440,1365.5370406781265,2282.9906969290914,4175.1139566827
plant_6,customer_1445,958.7993787798894,1388.5398158239761,1085.357111535969
plant_6,customer_1446,92.13149039766763,130.78046875161485,182.01764600610477
plant_6,customer_1447,275.40025773203155,430.35665620393956,586.3745744221881
plant_6,customer_1463,2126.469430983344,3750.079927947597,4571.857592452923
plant_6,customer_1464,889.6443144047159,1283.6831463242745,913.4496978773273
plant_6,customer_1467,1899.6663511466827,3286.1751054739943,4087.0729993053014
plant_6,customer_1468,2166.4713991552358,3998.871362543101,4644.89288531224
plant_6,customer_1470,958.3177135144052,1523.1270481148283,1877.1889640112472
plant_6,customer_1472,2207.4026460916693,3064.8154803181887,3647.7847570525964
plant_6,customer_1488,892.6538516034104,1684.714868152254,2634.6787749378686
plant_6,customer_1496,1433.4598853397915,2348.9008816604783,1730.9226343386704
plant_6,customer_1498,2221.680530478066,4357.439425361834,4306.024719785008
plant_6,customer_1499,2868.868359852706,3739.3770318759116,6709.203626630476
plant_6,customer_1503,1594.7669173549496,2807.672785542766,3289.06185165311
plant_6,customer_1505,1809.1049811622552,3520.476214583687,2209.3022816489706
plant_6,customer_1507,1529.5751548019302,2862.241930338386,2480.2165780049945
plant_6,customer_1509,1706.9548209466154,3239.235925517712,3261.805815264964
plant_6,customer_1512,323.8387777179497,414.25691107777243,648.5744167944692
plant_6,customer_1514,1572.642501289647,2933.1345609183236,2466.695938221423
plant_6,customer_1516,759.3422977495595,1559.351291211713,1576.022386610626
plant_6,customer_1518,2173.24613398716,4557.870742076356,4330.2684502948105
plant_6,customer_1519,1915.5799432502718,3082.2730128826865,4406.298248440107
plant_6,customer_1521,1186.4484874080729,1843.4473811367423,1918.0798125389063
plant_6,customer_1525,659.4240738973947,1097.3675130230818,1023.2730828045758
plant_6,customer_1527,2061.9468802789506,3574.555922087147,4113.234168981231
plant_6,customer_1528,1316.930545909964,2843.3286605893554,2529.6824720528098
plant_6,customer_1535,1735.9708516568332,3216.6893545164075,2487.246152215529
plant_6,customer_1542,783.4495407106889,1388.8901750667744,1762.557317833831
plant_6,customer_1545,829.5022325582738,1465.1668805000156,1332.333737821426
plant_6,customer_1547,1696.459611205894,3760.7015223259064,1772.8235482395596
plant_6,customer_1548,1746.1891348552467,3979.8366265441955,3500.8176897955655
plant_6,customer_1552,2253.0952162526833,3182.68849903701,5081.811250494661
plant_6,customer_1555,1536.0945031344638,2755.88906027479,2865.313480866067
plant_6,customer_1559,1296.9723907078674,2272.1326484762494,3155.4006921484947
plant_6,customer_1562,89.15115778198088,151.98645389671765,209.3566328858165
plant_6,customer_1563,1522.8332102526258,2655.7886870727643,2037.369811174635
plant_6,customer_1564,1961.0451585942237,2708.794703932191,2559.6790420349103
plant_6,customer_1571,2502.7933971692282,4978.55424426664,2421.4886669086873
plant_6,customer_1573,1754.4310898495596,2632.9227089867845,3276.439145964708
plant_6,customer_1575,2406.853539127198,3944.415871083419,3940.2001899155803
plant_6,customer_1578,1432.6695950112519,2227.522824041402,1487.436175280223
plant_6,customer_1581,182.3736230333901,328.65033333708396,295.300240470255
plant_6,customer_1582,2137.6441434125372,3530.894587074906,2029.3895193456099
plant_6,customer_1584,502.5092355271696,768.7329336144568,773.2943080888737
plant_6,customer_1585,1680.5008550598768,3503.3158966430037,2586.404204161002
plant_6,customer_1586,1156.0693539572449,1905.3701747364241,1858.1525436782638
plant_6,customer_1589,1240.1725531322977,2642.2108481966707,2688.3339606413983
plant_6,customer_1594,1832.8381528886214,3028.6771066494002,4460.0439496786
plant_6,customer_1596,2503.59556062988,4670.3426984489215,3859.3970091694796
plant_6,customer_1601,1095.3017989306015,2601.4899118254507,1939.7634432012333
plant_6,customer_1602,1362.472378702335,1960.376969422504,3027.874206948269
plant_6,customer_1605,1710.268926700867,3858.1305460338563,4176.750200962241
plant_6,customer_1609,2250.519356090101,3226.0649418424846,2378.563130828264
plant_6,customer_1610,1851.438643527725,3176.5153639006708,2916.955171188981
plant_6,customer_1616,1549.1593399775004,3162.588376102912,3766.0640903555177
plant_6,customer_1619,165.87498877781076,280.49198554929063,297.8898732555765
plant_6,customer_1628,1467.7031670538083,2107.9773748081957,2287.4655336127307
plant_6,customer_1632,1184.2966347426577,2109.9292683897556,2584.668791243722
plant_6,customer_1635,1593.6677893829315,2943.8793860345495,3548.329573090108
plant_6,customer_1643,1917.558317790598,2591.615191395023,2972.404894460088
plant_6,customer_1648,1728.2214774780812,2586.4492304584614,2065.658634673841
plant_6,customer_1655,1508.7818697406815,2167.6504393850055,1459.260042695216
plant_6,customer_1656,83.88772506674785,149.88310637097686,129.06857529607396
plant_6,customer_1659,1054.442762218018,2061.519555331402,1826.2057078845437
plant_6,customer_1660,1914.7454815791548,3246.3660487780207,4991.007723396324
plant_6,customer_1665,1382.7160437577156,2929.685384868663,3131.3719998327524
plant_6,customer_1669,2221.6339651094595,3827.2013475960966,5512.813172870886
plant_6,customer_1673,1176.7934875238277,2232.829407997916,3325.69643180783
plant_6,customer_1675,2324.9415947961106,4023.227693784973,5023.977893189572
plant_6,customer_1687,1125.7658997090025,1730.0142375317248,1970.4001859466446
plant_6,customer_1697,622.5327732450374,1418.0342685747912,1667.3496215402172
plant_6,customer_1700,1708.7199086990943,3245.6273090316813,2553.022763204509
plant_6,customer_1708,1482.1061470720533,2747.17981964853,2147.8679885394185
plant_6,customer_1712,1579.6882596585485,2796.507558009521,2780.8129178164604
plant_6,customer_1719,1423.264000070537,2559.376279607283,3984.0249460186387
plant_6,customer_1721,1309.383307424628,2455.3393877616277,2278.6016626422856
plant_6,customer_1732,1829.5397048359284,3801.2579699315766,3579.1424472667204
plant_6,customer_1734,1500.037206815733,2597.8788036928586,3183.62174451784
plant_6,customer_1736,1314.1176890366883,1998.7147139194713,2781.4262119643226
plant_6,customer_1737,2102.775798704313,3254.240341000121,2242.7592926053603
plant_6,customer_1741,54.09414560196258,86.0936324457767,125.7721358784244
plant_6,customer_1743,1419.2358398595409,2463.984618996109,1436.172099765365
plant_6,customer_1751,2625.544097433552,4724.511734230974,3470.0195807853215
plant_6,customer_1761,2376.752560170013,3169.7846194751223,4741.234960940463
plant_6,customer_1764,2326.355003138818,4279.771167040471,5970.752411264297
plant_6,customer_1770,2829.5129478761273,4376.10926102395,4808.861990224348
plant_6,customer_1772,102.60459059721036,166.19252605575952,133.66460226239155
plant_6,customer_1773,2361.1867177965096,5077.650821299214,4041.46897757061
plant_6,customer_1775,1715.292810655814,2437.5621727170433,4009.4779700121053
plant_6,customer_1778,1286.94673602684,2157.2277228421926,2936.300538274441
plant_6,customer_1779,1527.0190433520995,1864.303188798464,3426.0652535739628
plant_6,customer_1782,2103.345771748062,3169.0699142107633,4119.510567061415
plant_6,customer_1786,2905.561140932719,3920.4736343963796,3039.3197111630243
plant_6,customer_1787,1870.8509433107902,3245.056189340371,2058.137254331298
plant_6,customer_1789,684.8247998444224,1197.9322044971998,1258.3370572014835
plant_6,customer_1790,1097.417770348505,2596.0760423777683,2938.966629786573
plant_6,customer_1792,1559.8006997940795,2607.1666635318807,2962.7785059956323
plant_6,customer_1793,1953.7375729059133,3773.8014808543503,3105.649943842592
plant_6,customer_1798,1317.8213411777444,2337.355286974699,3071.802594941795
plant_6,customer_1806,1698.8024554508327,2659.2220892132987,1806.1695457507449
plant_6,customer_1807,991.0331713406405,2044.054672054123,2858.2583315960924
plant_6,customer_1808,2155.804500006733,3186.7986576101057,4093.6930308227284
plant_6,customer_1812,1442.173923654915,3261.952447172269,2389.4692792694595
plant_6,customer_1814,2154.937908907165,3256.0384773162205,5310.998488905524
plant_6,customer_1816,1027.5224623588297,1745.3527090875575,2199.2249979654093
plant_6,customer_1822,994.5294347379488,1826.9577044969596,1843.9062785028593
plant_6,customer_1824,2430.3749933889426,4312.434597400098,2158.749172571508
plant_6,customer_1831,1540.8641850305467,2588.431283510942,2264.771595889261
plant_6,customer_1838,278.45444205101006,510.37882555637276,632.9020038377195
plant_6,customer_1840,2130.674436480936,3149.62468465665,4616.59811899041
plant_6,customer_1842,828.6228550082676,1909.4083726759961,1685.1633585404654
plant_6,customer_1853,2261.0063829494184,4564.937474630544,5062.222045033947
plant_6,customer_1858,1778.2621154194055,2225.689802421787,1759.7230931882211
plant_6,customer_1863,1765.7691297826666,2824.896557401097,4433.399219985716
plant_6,customer_1874,2177.0201327891946,3160.308814974607,2787.3299530296154
plant_6,customer_1876,2185.4363493947117,3626.584012593374,4606.454481239893
plant_6,customer_1885,972.4543192674245,2165.7166296617493,2826.9362247397626
plant_6,customer_1891,1749.4101759149682,4043.556470311233,4141.423950121499
plant_6,customer_1893,2035.7698691763783,3132.007655950867,5534.3312566380855
plant_6,customer_1894,837.6440774106497,1564.3430629068346,2080.7563561832235
plant_6,customer_1896,1018.6113097432752,1585.40705226673,2853.566867060083
plant_6,customer_1899,687.8172336714108,1027.3275508257068,761.8608615734122
plant_6,customer_1906,1672.6449785037348,2571.558959013253,1328.7250005428755
plant_6,customer_1911,1633.870341067546,2682.660224108883,2431.037053645315
plant_6,customer_1920,863.7348212779913,1313.3331521566136,1144.1348638547045
plant_6,customer_1922,2029.1969899108058,3606.9900317079732,4826.453516148445
plant_6,customer_1924,1683.0793982160774,2412.238531764108,4158.504525740453
plant_6,customer_1926,1997.4487598530363,3530.925139932863,3436.8569325177896
plant_6,customer_1928,2013.290693202378,3478.582053390441,4473.908155836055
plant_6,customer_1944,1581.7942239850074,3681.667698293907,2360.419423380796
plant_6,customer_1948,1497.555306071619,2673.172445260808,2761.978324021724
plant_6,customer_1949,1158.4567462452692,2081.4060635594683,3484.943657469295
plant_6,customer_1959,1956.7147744370461,2947.0399544190423,3336.9795026126762
plant_6,customer_1964,1958.9951908376565,2841.013328669679,2739.366901487942
plant_6,customer_1967,1922.6498569566404,3553.2944585945884,2699.274989777323
plant_6,customer_1970,1416.966551907322,2730.2308916971765,3950.5579069023142
plant_6,customer_1978,775.5086053480668,1758.7218025328627,1098.7635559136372
plant_6,customer_1983,1387.4743313767278,2656.7166417911326,2750.827921356912
plant_6,customer_1985,712.731663518041,1267.2543687736643,1752.093932140807
plant_6,customer_1990,1118.835982543353,2521.248717488415,1644.2621818146276
plant_6,customer_1992,1270.8031941975576,2620.7170114501932,1548.4587007671203
plant_6,customer_1995,2221.241047105107,3183.7200655614874,4068.5064301710713
plant_6,customer_1996,1900.2779970638924,3352.798348372886,3108.744693322824
plant_6,customer_1997,734.7581227796143,924.9130242673225,649.4348117034183
plant_6,customer_2029,494.46379145618806,1061.88753823844,786.669561679121
plant_6,customer_2031,920.8445882769698,1699.733872794521,2083.6643241173797
plant_6,customer_2032,1839.2475433965733,2942.4020931392265,3189.081924591615
plant_6,customer_2034,1330.7000393842256,1991.303845844726,3583.9282114940424
plant_6,customer_2035,1428.8330712132006,2773.8564030626326,2510.113712209498
plant_6,customer_2036,1022.8691260499314,2502.3506020157834,1339.0105781129855
plant_6,customer_2040,911.3248122967291,1946.942269688438,2134.155249158523
plant_6,customer_2046,31.484595247543954,66.18449796457745,26.094169031595342
plant_6,customer_2047,1699.8995894575694,2868.8770428487683,2402.662061134659
plant_6,customer_2049,1747.0709689004018,4053.2552056061572,2890.5349042725775
plant_6,customer_2050,1731.69371378478,3085.735632310349,4663.4009156842785
plant_6,customer_2053,1287.0654573487734,2704.681865229635,1372.2647654528382
plant_6,customer_2059,1789.1171130205864,2440.7611087341825,2974.838897727944
plant_6,customer_2062,1017.8957827278505,1767.9021507851392,1994.4442623304196
plant_6,customer_2065,1003.774170505342,1920.4155364205408,1624.747941437936
plant_6,customer_2067,1358.7827774594712,2302.5018360331437,3583.634237203687
plant_6,customer_2068,761.288933663432,1276.7758560043208,928.8000379300745
plant_6,customer_2070,1657.1953854516726,2765.883538815194,3700.265608070095
plant_6,customer_2072,2491.4962076461725,4202.038618779913,6555.786909256599
plant_6,customer_2076,1390.902210302997,1916.0722927140207,1317.9741262243126
plant_6,customer_2077,624.2100731496029,803.9785233459681,1068.245470022364
plant_6,customer_2093,1039.2906485350488,1641.003971244895,3149.418556159689
plant_6,customer_2107,1857.5012990283315,2942.032173350276,2073.236678123393
plant_6,customer_2112,1513.9206738313276,2885.033602307289,3005.605085292811
plant_6,customer_2114,1763.2520733084884,3242.8588800059083,4026.6876006337593
plant_6,customer_2121,243.16071727784797,479.7099172492221,428.6363022551228
plant_6,customer_2123,462.37175952652575,875.5348034820397,1317.3755886747858
plant_6,customer_2131,1173.0663220185363,2571.0955662085717,2354.2863220112254
plant_6,customer_2150,1998.3502641254868,3079.479038795027,2892.050219170108
plant_6,customer_2151,207.84714926118653,313.5921676966061,252.73399965736863
plant_6,customer_2154,744.8877207857931,1327.452934650023,658.6474220129579
plant_6,customer_2157,474.8817175478413,805.4796903107073,1234.97332941707
plant_6,customer_2160,1805.1147845764413,2943.412607342179,3305.6931014531256
plant_6,customer_2161,1709.8442316247085,3519.0168294255627,4767.682671940011
plant_6,customer_2168,1555.3599393190805,2263.579590361762,2895.6011008687933
plant_6,customer_2169,648.8210408768335,1334.98997869977,1813.4350782997892
plant_6,customer_2171,2553.364130719714,5175.18575924433,6913.987611110904
plant_6,customer_2183,176.94457914737097,349.0933317580194,303.5273777218333
plant_6,customer_2184,1828.9903168757926,2741.1276587175794,4762.485600197307
plant_6,customer_2188,986.2855643870482,1856.10495480563,1570.929636508664
plant_6,customer_2191,1650.2696231904333,2724.8642173591397,1438.7410981815067
plant_6,customer_2192,2367.1642849968716,4581.021533397363,5213.236381438443
plant_6,customer_2197,2591.343001637485,4519.27905257046,4529.3925985780115
plant_6,customer_2201,1834.684294883987,2924.710076121109,4255.634954743086
plant_6,customer_2208,2429.569140228211,3385.009528563927,3197.730392300384
plant_6,customer_2213,1535.4518679235773,1915.294665031586,3250.5184241748843
plant_6,customer_2215,2644.494729940224,4617.5925588042965,2204.0134927054933
plant_6,customer_2216,225.16551791723452,444.84516410456393,294.563185467586
plant_6,customer_2217,1544.589001866953,2877.356542882975,3601.3645207347863
plant_6,customer_2220,1194.014608137924,2160.2115398961073,1937.5480017378754
plant_6,customer_2223,704.8223342659986,1386.8709402060754,883.439557428618
plant_6,customer_2226,2221.636171707949,3266.8102944751677,2938.866240318548
plant_6,customer_2227,770.4832997102088,1069.7003164393986,1237.029522174905
plant_6,customer_2228,2475.6209275743995,4325.472607725488,2984.190406576897
plant_6,customer_2231,348.6071267961304,561.4370150189133,346.58954669843126
plant_6,customer_2241,2123.9568703526656,3492.247906090669,4427.144509309919
plant_6,customer_2244,1157.1789131583394,1877.7906834179582,2750.808925068257
plant_6,customer_2245,1682.403737674897,4031.1732377064454,2680.0008042095783
plant_6,customer_2253,1579.0030050963403,2908.894216738751,1428.6469366408037
plant_6,customer_2262,2336.28877466066,3340.8746409413234,3926.8180660307385
plant_6,customer_2267,2212.254355699008,3541.468700925369,2832.7556836138633
plant_6,customer_2269,2354.814109370508,3251.195222557295,5017.148509173069
plant_6,customer_2271,2357.6048361788157,3545.843001351057,1964.4373346524033
plant_6,customer_2277,748.6237240009154,1413.1797940527904,1529.9309309775958
plant_6,customer_2285,248.43882108917694,458.55093707339324,548.8249699410762
plant_6,customer_2290,2249.283760710961,3792.6229838450085,5675.227036636332
plant_6,customer_2293,1366.7863207273106,2579.9346638948728,3392.9357236485816
plant_6,customer_2294,2029.9781208448828,3442.897700920092,3341.7700560466537
plant_6,customer_2302,524.7676630792893,1144.6074268635145,1407.4930005339816
plant_6,customer_2308,1110.6878352489402,2048.1475100064545,1553.7010229860948
plant_6,customer_2310,1746.8797149511774,3752.702515254624,2033.9935334236882
plant_6,customer_2315,1446.858066898558,2469.574338978236,1740.2774371568692
plant_6,customer_2325,58.30314788749161,104.97730536275182,102.80540848012056
plant_6,customer_2329,2074.861340098664,3116.169480416333,1894.6871334074838
plant_6,customer_2333,1970.7044834674098,3097.9186140418324,4088.0656977440963
plant_6,customer_2335,365.2668364060552,655.2132725225646,453.11512283908087
plant_6,customer_2338,679.4028380004055,1342.7286020958759,1915.68983006515
plant_6,customer_2341,1645.4933408081529,3023.3635815737903,5138.6221286554355
plant_6,customer_2342,1631.7025807649022,3140.007011832048,2931.720961646138
plant_6,customer_2344,1272.9228940168907,2091.239603903695,2706.3293141849294
plant_6,customer_2345,388.19775802865337,740.0709131222424,501.35955540002107
plant_6,customer_2346,2473.5706698458675,3437.9684554009314,3962.323398972628
plant_6,customer_2348,1085.9559450272618,1954.30214531973,2823.768229405525
plant_6,customer_2351,1605.3858536760674,2255.3775124841654,2444.932118923916
plant_6,customer_2352,2106.7852789561653,2937.320306118428,3551.1168964789695
plant_6,customer_2356,1150.7423689296443,1773.4700647774148,1650.1014970803433
plant_6,customer_2357,1446.5484677348386,2845.6823756098865,2002.6714805941813
plant_6,customer_2359,1322.00922389513,2307.306916047391,3003.422077487853
plant_6,customer_2362,2002.5030618245678,2666.750308071318,4443.071600046751
plant_6,customer_2372,2055.4329292840425,3279.2767826356794,3340.7428285541796
plant_6,customer_2374,1549.8293656676237,3247.431838640388,2463.601942761692
plant_6,customer_2376,1864.2027270476824,3567.9272194441915,5109.336143873811
plant_6,customer_2382,1520.629928591131,2927.270952698463,2605.4387340426965
plant_6,customer_2386,332.7478169536859,410.4127667493728,688.4966799054337
plant_6,customer_2387,2451.5824350004696,4458.115362122794,3204.5087993269954
plant_6,customer_2394,1382.9913554736402,3034.6165134185053,2035.5428444507515
plant_6,customer_2401,1477.327806321573,2896.1416854236054,1873.6303155357318
plant_6,customer_2402,426.2971205253531,568.4649419570115,1026.4979886657702
plant_6,customer_2403,505.82393981006686,926.9006154578578,942.4476868674008
plant_6,customer_2406,1660.7462882940986,3270.582952775154,3692.6093856004836
plant_6,customer_2410,1696.0746359419827,3086.250112378289,2409.0017669893978
plant_6,customer_2412,927.4518298459124,2107.1329000160854,1835.5588048229042
plant_6,customer_2414,1913.3569938923015,3493.696594182028,2631.105701632614
plant_6,customer_2421,1764.7217969020844,3355.596777320577,2631.6402173291876
plant_6,customer_2426,1138.357138164656,1605.8707982792287,1216.6437610886182
plant_6,customer_2429,1480.359723512995,2456.315284171859,4445.226358598192
plant_6,customer_2430,2223.8854477791974,4718.870324595945,3984.4635384605717
plant_6,customer_2431,1477.4683953215988,3061.5584655521343,2437.0820247041233
plant_6,customer_2432,355.45732353169785,563.6678305684266,849.680815121244
plant_6,customer_2434,1161.29780525396,2270.504517883462,1457.221918348948
plant_6,customer_2442,196.68008114979273,424.2101957723915,364.8270281529024
plant_6,customer_2447,2009.1036395496428,3074.2669550702526,3813.022044727217
plant_6,customer_2453,1443.652367541281,2121.6381936842745,3069.3026225020662
plant_6,customer_2455,1752.3430350049669,2668.580622175747,4293.476951993092
plant_6,customer_2456,1759.4303702034504,3759.2325665325675,4175.100391916899
plant_6,customer_2457,745.1999146592827,1089.2404203749677,667.0136232463493
plant_6,customer_2458,1729.012790398128,4002.0303229323613,4803.273333400274
plant_6,customer_2461,1097.6973086449,2169.212041183582,2458.7795260479384
plant_6,customer_2465,1005.5657127322479,2313.2822768064675,2987.5447663098053
plant_6,customer_2469,2458.13692583884,4063.243387228901,5994.133787592776
plant_6,customer_2473,963.9153637434074,1423.9870855686556,1435.6486979635781
plant_6,customer_2475,1094.5606140114905,2589.944449800695,2178.131648029648
plant_6,customer_2476,1527.2484483058622,2698.3760845001807,2815.034405839949
plant_6,customer_2482,1439.1144246350293,2987.5828581530677,1874.557410744562
plant_6,customer_2484,2113.5769184686033,3220.7914294225666,4975.928401065612
